"Taxon.ID","Genome.ID","Genome.Name","Antibiotic","Resistant.Phenotype","Measurement","Measurement.Sign","Measurement.Value","Measurement.Unit","Laboratory.Typing.Method","Laboratory.Typing.Method.Version","Laboratory.Typing.Platform","Vendor","Testing.Standard","Testing.Standard.Year","Computational.Method","Computational.Method.Version","Computational.Method.Performance","Evidence","Source","PubMed","Organism.Name","NCBI.Taxon.ID","Genome.Status","Strain","Serovar","Biovar","Pathovar","MLST","Other.Typing","Culture.Collection","Type.Strain","Completion.Date","Publication","BioProject.Accession","BioSample.Accession","Assembly.Accession","SRA.Accession","GenBank.Accessions","RefSeq.Accessions","Sequencing.Centers","Sequencing.Status","Sequencing.Platform","Sequencing.Depth","Assembly.Method","Chromosomes","Plasmids","Contigs","Genome.Length","GC.Content","PATRIC.CDS","RefSeq.CDS","Isolation.Site","Isolation.Source","Isolation.Comments","Collection.Date","Isolation.Country","Geographic.Location","Latitude","Longitude","Altitude","Depth","Other.Environmental","Host.Name","Host.Gender","Host.Age","Host.Health","Body.Sample.Site","Body.Sample.Subsite","Other.Clinical","AntiMicrobial.Resistance","AntiMicrobial.Resistance.Evidence","Gram.Stain","Cell.Shape","Motility","Sporulation","Temperature.Range","Optimal.Temperature","Salinity","Oxygen.Requirement","Habitat","Disease","Comments","Additional.Metadata","Coarse.Consistency","Fine.Consistency","Checkm.Completeness","Checkm.Contamination","Genome.Quality.Flags","Genome.Quality","Date.Inserted","Date.Modified"
573,573.24357,"Klebsiella pneumoniae strain MUGSI_149","gentamicin","Resistant","16",">=",16,"mg/L","MIC",NA,NA,NA,"CLSI",NA,NA,NA,NA,"Laboratory Method",NA,NA,NA,573,"WGS","MUGSI_149",NA,NA,NA,"MLST.Klebsiella_pneumoniae.258",NA,NA,NA,NA,NA,"PRJNA288601","SAMN05170263",NA,"SRR4035123",NA,NA,NA,NA,NA,NA,NA,NA,NA,128,5633946,57.15062,5680,NA,NA,"Urine",NA,"06-Aug-2014","United States","United States",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"collected_by:CDC",99.6,98.2,NA,NA,NA,"Good","2019-03-24T04:01:37.105Z","2019-03-24T04:01:37.105Z"
573,573.14334,"Klebsiella pneumoniae KPN707ec","gentamicin","Susceptible","4",NA,4,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.20","genotype:ST20; Capsule locus KL28",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437625",NA,"SRR5386999",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,80,5543931,57.23,5521,NA,NA,"WOUND",NA,"23-Mar-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.3,97.5,100,0.7,NA,"Good","2017-08-09T06:19:16.535Z","2017-08-09T06:19:16.535Z"
573,573.1297,"Klebsiella pneumoniae 3236","gentamicin","Susceptible","<=0.5","<=",0.5,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28776045;28512093",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307",NA,NA,NA,NA,"28776045, 28512093","PRJNA396774","SAMN07525469",NA,NA,NA,NA,"Houston Methodist Hospital System",NA,"Illumina NextSeq 500",NA,NA,NA,NA,393,5652600,56.82,5641,NA,NA,NA,NA,NA,"USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,98.1,100,NA,NA,"Good","2017-08-08T15:10:41.087Z","2017-08-08T15:10:41.087Z"
573,573.13988,"Klebsiella pneumoniae KPN247ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.392","genotype:ST392; Capsule locus KL27",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437250",NA,"SRR5386355",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,118,5552023,57.12,5542,NA,NA,"URINE",NA,"26-Mar-2012","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,98.2,100,0.3,NA,"Good","2017-08-09T03:13:57.427Z","2017-08-09T03:13:57.427Z"
1438802,1438802.3,"Klebsiella pneumoniae UCI 55","gentamicin",NA,"8",NA,8,"mg/L","MIC","GN","Vitek 2","bioMérieux",NA,NA,NA,NA,NA,"Laboratory Method",NA,"28096418",NA,1438802,"WGS","UCI 55",NA,NA,NA,"MLST.Klebsiella_pneumoniae.258",NA,NA,NA,"2014-05-19T00:00:00Z","-","PRJNA234128","SAMN02581261","GCA_000694795.1","SRR1180740,SRR1181005,SRR1187830,SRR1187844","JMZN00000000","-","Broad Institute",NA,"Illumina","163.0x","allpaths v. R48559",NA,NA,31,5730401,57.1,5536,5405,NA,"wound",NA,NA,"United States","California, USA",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,"hospital location:non ICU","Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carbapenem;Whole Genome Sequence Analysis of Carbapenem-resistant Enterobacteriaceae","vitek instrument:Vitek 2;vitek software version:5.04;vitek bionumber:6607514653564010;vitek card #:GN",99.5,97.7,99.7,NA,NA,"Good","2014-12-08T22:58:45.175Z","2015-03-16T03:17:09.594Z"
573,573.13297,"Klebsiella pneumoniae KPN1336ec","gentamicin","Intermediate","8",NA,8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.784","genotype:ST784; Capsule locus KL146",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438323",NA,"SRR5386839",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,69,5542597,57.1,5481,NA,NA,"BLOOD",NA,"18-Mar-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,98.2,100,NA,NA,"Good","2017-08-08T18:19:41.026Z","2017-08-08T18:19:41.026Z"
573,573.13101,"Klebsiella pneumoniae KPN1095ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.1440","genotype:ST1440; Capsule locus KL19",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437962",NA,"SRR5385743",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,75,5371531,57.45,5310,NA,NA,"RESPIRATORY",NA,"24-Nov-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,98,100,NA,NA,"Good","2017-08-08T16:34:20.162Z","2017-08-08T16:34:20.162Z"
573,573.13858,"Klebsiella pneumoniae KPN2031ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.405","genotype:ST405; Capsule locus KL151",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438905",NA,"SRR5387264",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,84,5669680,56.98,5623,NA,NA,"URINE",NA,"19-Jan-2015","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4,97.6,100,1,NA,"Good","2017-08-09T01:52:41.612Z","2017-08-09T01:52:41.612Z"
573,573.13919,"Klebsiella pneumoniae KPN2099ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,NA,"genotype:STNF; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438967",NA,"SRR5387202",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,101,5553149,57.22,5512,NA,NA,"URINE",NA,"16-Apr-2015","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.3,97.5,100,0.2,NA,"Good","2017-08-09T02:32:16.210Z","2017-08-09T02:32:16.210Z"
72407,72407.27,"Klebsiella pneumoniae subsp. pneumoniae 1825","gentamicin",NA,"2",NA,2,"mg/L","MIC",NA,NA,NA,"CLSI",2013,NA,NA,NA,"Laboratory Method",NA,"24639510",NA,72407,"WGS","1825",NA,NA,NA,"MLST.Klebsiella_pneumoniae.512","mlst:512",NA,NA,NA,"24639510","PRJNA237670","SAMN02631075",NA,"SRR1167022",NA,NA,NA,NA,NA,NA,NA,NA,NA,116,5582112,57.14,5615,NA,NA,NA,NA,"2012","Colombia",NA,NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sra run accession:SRR1167022",99.5,98.3,100,NA,NA,"Good","2016-07-06T01:36:24.937Z","2016-07-06T01:36:24.937Z"
573,573.14378,"Klebsiella pneumoniae KPN760ec","gentamicin","Susceptible","4",NA,4,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.258","genotype:ST258; Capsule locus KL106",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437675",NA,"SRR5386555",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,132,5576051,57.16,5633,NA,NA,"URINE",NA,"26-Apr-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,98,100,NA,NA,"Good","2017-08-09T06:56:15.253Z","2017-08-09T06:56:15.253Z"
573,573.24388,"Klebsiella pneumoniae strain MUGSI_293","gentamicin","Susceptible","0.25","<",0.25,"mg/L","MIC",NA,NA,NA,"CLSI",NA,NA,NA,NA,"Laboratory Method",NA,NA,NA,573,"WGS","MUGSI_293",NA,NA,NA,"MLST.Klebsiella_pneumoniae.16",NA,NA,NA,NA,NA,"PRJNA288601","SAMN05170145",NA,"SRR3996262",NA,NA,NA,NA,NA,NA,NA,NA,NA,150,5534020,57.2617,5564,NA,NA,"URINE",NA,"03-Sep-2013","United States","United States",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"collected_by:CDC",99.4,97.9,NA,NA,NA,"Good","2019-03-24T04:10:12.271Z","2019-03-24T04:10:12.271Z"
573,573.13104,"Klebsiella pneumoniae KPN1099ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.753","genotype:ST753; Capsule locus KL3",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437966",NA,"SRR5385739",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,76,5469040,57.2,5420,NA,NA,"URINE",NA,"26-Nov-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.1,97.5,100,1,NA,"Good","2017-08-08T16:35:45.671Z","2017-08-08T16:35:45.671Z"
573,573.12874,"Klebsiella pneumoniae 3294","gentamicin","Susceptible","4",NA,4,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28776045;28512093",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.393",NA,NA,NA,NA,"28776045, 28512093","PRJNA396774","SAMN07525502",NA,NA,NA,NA,"Houston Methodist Hospital System",NA,"Illumina NextSeq 500",NA,NA,NA,NA,277,5622464,57.23,5650,NA,NA,NA,NA,NA,"USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.3,97.6,100,0.3,NA,"Good","2017-08-08T13:58:56.394Z","2017-08-08T13:58:56.394Z"
573,573.14073,"Klebsiella pneumoniae KPN343ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.14","genotype:ST14; Capsule locus KL2",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437340",NA,"SRR5386265",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,70,5376261,57.48,5225,NA,NA,"URINE",NA,"12-Jul-2012","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.9,100,NA,NA,"Good","2017-08-09T04:00:55.537Z","2017-08-09T04:00:55.537Z"
573,573.13631,"Klebsiella pneumoniae KPN1729ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.16","genotype:ST16; Capsule locus KL51",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438672",NA,"SRR5386002",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,82,5462306,57.34,5472,NA,NA,"URINE",NA,"7-Oct-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.3,98.2,100,NA,NA,"Good","2017-08-08T23:47:03.632Z","2017-08-08T23:47:03.632Z"
573,573.24375,"Klebsiella pneumoniae strain MUGSI_194","gentamicin","Susceptible","1","<",1,"mg/L","MIC",NA,NA,NA,"CLSI",NA,NA,NA,NA,"Laboratory Method",NA,NA,NA,573,"WGS","MUGSI_194",NA,NA,NA,"MLST.Klebsiella_pneumoniae.258",NA,NA,NA,NA,NA,"PRJNA288601","SAMN05170321",NA,"SRR4065652",NA,NA,NA,NA,NA,NA,NA,NA,NA,134,5647688,57.150112,5695,NA,NA,"Urine",NA,"05-Nov-2014","United States","United States",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"collected_by:CDC",NA,NA,NA,NA,NA,"Good","2019-03-24T04:04:45.909Z","2019-03-24T04:04:45.909Z"
573,573.13697,"Klebsiella pneumoniae KPN1832ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.147","genotype:ST147; Capsule locus KL64",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438735",NA,"SRR5385939",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,172,5469890,57.35,5430,NA,NA,"URINE",NA,"23-Nov-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.9,100,0.3,NA,"Good","2017-08-09T00:21:18.162Z","2017-08-09T00:21:18.162Z"
573,573.13426,"Klebsiella pneumoniae KPN1488ec","gentamicin","Intermediate","8",NA,8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,NA,"genotype:STNF; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438465",NA,"SRR5386683",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,463,5898669,56.74,6152,NA,NA,"HWARE",NA,"6-Jun-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.3,97.1,99.7,1.8,NA,"Good","2017-08-08T21:53:13.019Z","2017-08-08T21:53:13.019Z"
573,573.14133,"Klebsiella pneumoniae KPN413ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437404",NA,"SRR5386200",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,134,5559225,57.19,5537,NA,NA,"URINE",NA,"30-Aug-2012","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.6,100,NA,NA,"Good","2017-08-09T04:32:51.120Z","2017-08-09T04:32:51.120Z"
573,573.13108,"Klebsiella pneumoniae KPN1104ec","gentamicin","Susceptible","4",NA,4,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.258","genotype:STNF*; Capsule locus KL106",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437970",NA,"SRR5385735",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,191,5474055,57.27,5543,NA,NA,"URINE",NA,"4-Dec-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,97.8,100,0.3,NA,"Good","2017-08-08T16:38:47.902Z","2017-08-08T16:38:47.902Z"
573,573.13247,"Klebsiella pneumoniae KPN1269ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST1234*; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438271",NA,"SRR5386958",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,184,5483936,57.25,5461,NA,NA,"BLOOD",NA,"12-Feb-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4,96.9,100,0.7,NA,"Good","2017-08-08T17:52:13.869Z","2017-08-08T17:52:13.869Z"
573,573.14112,"Klebsiella pneumoniae KPN389ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437382",NA,"SRR5386222",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,97,5367548,57.36,5263,NA,NA,"URINE",NA,"24-May-2012","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.7,100,NA,NA,"Good","2017-08-09T04:20:54.410Z","2017-08-09T04:20:54.410Z"
573,573.24276,"Klebsiella pneumoniae strain 29","gentamicin","Resistant","16",">",16,"mg/L","MIC",NA,NA,NA,"CLSI",NA,NA,NA,NA,"Laboratory Method",NA,NA,NA,573,"WGS","29",NA,NA,NA,"MLST.Klebsiella_pneumoniae.101",NA,NA,NA,NA,NA,"PRJNA296771","SAMN04448248",NA,"SRR3222446",NA,NA,NA,NA,NA,NA,NA,NA,NA,141,5795953,56.89211,5890,NA,NA,"sputum",NA,"03-Aug-2014","United States","USA: Alabama",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"collected_by:AL State Health Department",99.4,97.7,NA,NA,NA,"Good","2019-03-24T03:21:09.132Z","2019-03-24T03:21:09.132Z"
573,573.13893,"Klebsiella pneumoniae KPN206ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.258","genotype:ST258; Capsule locus KL107",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437215",NA,"SRR5386390",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,121,5580340,57.24,5611,NA,NA,"URINE",NA,"26-Feb-2012","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,98.2,99.3,NA,NA,"Good","2017-08-09T02:16:07.308Z","2017-08-09T02:16:07.308Z"
573,573.13602,"Klebsiella pneumoniae KPN1699ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438643",NA,"SRR5386048",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,108,5481932,57.24,5432,NA,NA,"WOUND",NA,"13-Sep-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.3,97.2,100,NA,NA,"Good","2017-08-08T23:31:08.758Z","2017-08-08T23:31:08.758Z"
573,573.13298,"Klebsiella pneumoniae KPN1337ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.896","genotype:ST896; Capsule locus KL3",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438324",NA,"SRR5386838",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,75,5587472,56.93,5588,NA,NA,"URINE",NA,"22-Mar-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,98.5,100,0.3,NA,"Good","2017-08-08T18:20:01.245Z","2017-08-08T18:20:01.245Z"
573,573.24373,"Klebsiella pneumoniae strain MUGSI_190","gentamicin","Susceptible","0.25","<",0.25,"mg/L","MIC",NA,NA,NA,"CLSI",NA,NA,NA,NA,"Laboratory Method",NA,NA,NA,573,"WGS","MUGSI_190",NA,NA,NA,"MLST.Klebsiella_pneumoniae.147",NA,NA,NA,NA,NA,"PRJNA288601","SAMN05170329",NA,"SRR4065668",NA,NA,NA,NA,NA,NA,NA,NA,NA,136,5670607,57.03749,5669,NA,NA,"Urine",NA,"17-Nov-2014","United States","United States",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"collected_by:CDC",NA,NA,NA,NA,NA,"Good","2019-03-24T04:04:40.458Z","2019-03-24T04:04:40.458Z"
